"pais","estratopri","cve_ent","prov","municipio","cve_mun","year","q2","vic1ext","b21a","b32","ing4","it1","pn4"
"México","Sur",7,"Chiapas","Villa Corzo","07107",2023,"65","1","Algo","Algo","Ni en acuerdo ni en desacuerdo","Algo confiable","Satisfecho(a)"
"México","Centro",15,"México","Tlalnepantla de Baz","15104",2023,"73","0","Mucho","Muy poco","De acuerdo","Muy confiable","Satisfecho(a)"
"México","Sur",12,"Guerrero","Eduardo Neri","12075",2023,"25","0","Nada","Muy poco","De acuerdo","Algo confiable","Insatisfecho(a)"
"México","Centro",13,"Hidalgo","San Felipe Orizatlán","13046",2023,"29","0","Bastante","Bastante","Ligeramente en de acuerdo","Muy confiable","Satisfecho(a)"
"México","Sur",7,"Chiapas","Villa Corzo","07107",2023,"34","1","Mucho","Poco","Muy de acuerdo","Algo confiable","Insatisfecho(a)"
"México","Centro",13,"Hidalgo","San Felipe Orizatlán","13046",2023,"22","0","Mucho","Mucho","Ni en acuerdo ni en desacuerdo","Muy confiable","Satisfecho(a)"
"México","Centro",15,"México","Tlalnepantla de Baz","15104",2023,"49","1","Nada","Poco","Ligeramente en de acuerdo","Poco confiable","Muy insatisfecho(a)"
"México","Sur",7,"Chiapas","Villa Corzo","07107",2023,"50","1","Algo","Moderado","Muy de acuerdo","Muy confiable","Insatisfecho(a)"
"México","Sur",12,"Guerrero","Leonardo Bravo","12040",2023,"69","0","Muy poco","Moderado","Ligeramente en desacuerdo","Poco confiable","Insatisfecho(a)"
"México","Centro",15,"México","Toluca","15106",2023,"30","0","Bastante","Muy poco","En desacuerdo","Algo confiable","Muy insatisfecho(a)"
"México","Centro",17,"Morelos","Yautepec","17029",2023,"69","1","Mucho","Muy poco","De acuerdo","Poco confiable","Insatisfecho(a)"
"México","Sur",12,"Guerrero","Leonardo Bravo","12040",2023,"30","0","Muy poco","Muy poco","Ligeramente en desacuerdo","Algo confiable","Satisfecho(a)"
"México","Centro",17,"Morelos","Emiliano Zapata","17008",2023,"49","0","Algo","Algo","Ligeramente en desacuerdo","Poco confiable","Insatisfecho(a)"
"México","Sur",7,"Chiapas","Villa Corzo","07107",2023,"64","0","Mucho","Nada","Muy en desacuerdo","Algo confiable","Satisfecho(a)"
"México","Centro",15,"México","Tlalnepantla de Baz","15104",2023,"20","1","Bastante","Poco","Muy de acuerdo","Nada confiable","Insatisfecho(a)"
"México","Sur",7,"Chiapas","San Cristóbal de las Casas","07078",2023,"34","1","Poco","Muy poco","Ni en acuerdo ni en desacuerdo","Nada confiable","Insatisfecho(a)"
"México","Sur",7,"Chiapas","Villa Corzo","07107",2023,"29","1","Moderado","Moderado","Ligeramente en de acuerdo","Algo confiable","Satisfecho(a)"
"México","Sur",12,"Guerrero","Eduardo Neri","12075",2023,"43","0","Mucho","Algo","Muy de acuerdo","Algo confiable","Satisfecho(a)"
"México","Centro",13,"Hidalgo","San Felipe Orizatlán","13046",2023,"53","1","Muy poco","Bastante","De acuerdo","Poco confiable","Satisfecho(a)"
"México","Sur",12,"Guerrero","Eduardo Neri","12075",2023,"56","0","Bastante","Moderado","Ni en acuerdo ni en desacuerdo","Nada confiable","Satisfecho(a)"
"México","Centro",13,"Hidalgo","San Felipe Orizatlán","13046",2023,"58","0","Algo","Moderado","De acuerdo","Algo confiable",NA
"México","Sur",12,"Guerrero","Eduardo Neri","12075",2023,"59","0","Mucho","Muy poco","Ni en acuerdo ni en desacuerdo","Poco confiable","Satisfecho(a)"
"México","Sur",12,"Guerrero","Chilapa de Álvarez","12028",2023,"30","1","Mucho","Moderado","Ligeramente en de acuerdo","Algo confiable","Satisfecho(a)"
"México","Centro",15,"México","Toluca","15106",2023,"34","1","Mucho","Algo","Ligeramente en de acuerdo","Poco confiable","Satisfecho(a)"
"México","Centro",15,"México","Toluca","15106",2023,"19","1","Moderado","Poco","Ligeramente en de acuerdo","Poco confiable","Muy insatisfecho(a)"
"México","Sur",12,"Guerrero","Eduardo Neri","12075",2023,"18","0","Moderado","Poco","Ni en acuerdo ni en desacuerdo","Algo confiable","Insatisfecho(a)"
"México","Centro",13,"Hidalgo","San Felipe Orizatlán","13046",2023,"70","1","Mucho","Moderado","Ligeramente en de acuerdo","Algo confiable","Satisfecho(a)"
"México","Centro",15,"México","Toluca","15106",2023,"25","0","Bastante","Moderado","Ni en acuerdo ni en desacuerdo","Muy confiable","Satisfecho(a)"
"México","Sur",12,"Guerrero","Iguala de la Independencia","12035",2023,"24","1","Bastante","Moderado","Ni en acuerdo ni en desacuerdo","Muy confiable","Insatisfecho(a)"
"México","Sur",7,"Chiapas","Villa Corzo","07107",2023,"55","1","Mucho","Mucho","Muy de acuerdo","Poco confiable","Insatisfecho(a)"
"México","Sur",7,"Chiapas","Villa Corzo","07107",2023,"49","0","Mucho","Moderado","Muy de acuerdo","Algo confiable","Satisfecho(a)"
"México","Centro",13,"Hidalgo","San Felipe Orizatlán","13046",2023,"39","0","Moderado","Moderado","Ligeramente en de acuerdo","Algo confiable","Satisfecho(a)"
"México","Centro",17,"Morelos","Emiliano Zapata","17008",2023,"49","0","Moderado","Poco","Ligeramente en de acuerdo","Nada confiable","Insatisfecho(a)"
"México","Centro",15,"México","Toluca","15106",2023,"50","1","Algo","Bastante","Muy de acuerdo","Algo confiable","Satisfecho(a)"
"México","Sur",12,"Guerrero","Iguala de la Independencia","12035",2023,"32","0","Poco","Poco","Ni en acuerdo ni en desacuerdo","Poco confiable","Insatisfecho(a)"
"México","Sur",12,"Guerrero","Eduardo Neri","12075",2023,"29","0","Mucho","Bastante","Muy de acuerdo","Poco confiable","Satisfecho(a)"
"México","Sur",12,"Guerrero","Chilapa de Álvarez","12028",2023,"50","0","Muy poco","Algo","Ligeramente en desacuerdo","Nada confiable","Satisfecho(a)"
"México","Sur",7,"Chiapas","San Cristóbal de las Casas","07078",2023,"50","0","Mucho","Poco","Muy de acuerdo","Nada confiable","Satisfecho(a)"
"México","Sur",7,"Chiapas","Villa Corzo","07107",2023,"24","0","Mucho","Nada","Ni en acuerdo ni en desacuerdo","Poco confiable","Satisfecho(a)"
"México","Sur",12,"Guerrero","Chilapa de Álvarez","12028",2023,"21","1","Bastante","Mucho","De acuerdo","Poco confiable","Satisfecho(a)"
"México","Sur",12,"Guerrero","Iguala de la Independencia","12035",2023,"24","0","Mucho","Algo","Muy de acuerdo","Algo confiable","Muy satisfecho(a)"
"México","Sur",12,"Guerrero","Chilapa de Álvarez","12028",2023,"66","0","Bastante","Mucho","De acuerdo","Algo confiable","Satisfecho(a)"
"México","Sur",7,"Chiapas","Villa Corzo","07107",2023,"23","0","Bastante","Algo","Ni en acuerdo ni en desacuerdo","Muy confiable","Insatisfecho(a)"
"México","Sur",12,"Guerrero","Eduardo Neri","12075",2023,"54","0","Algo","Muy poco","Ni en acuerdo ni en desacuerdo","Algo confiable","Insatisfecho(a)"
"México","Centro",13,"Hidalgo","San Felipe Orizatlán","13046",2023,"31","0","Poco","Bastante","En desacuerdo","Muy confiable","Muy insatisfecho(a)"
"México","Centro",17,"Morelos","Emiliano Zapata","17008",2023,"26","1","Nada","Algo","Muy de acuerdo","Poco confiable","Insatisfecho(a)"
"México","Sur",7,"Chiapas","Villa Corzo","07107",2023,"50","0","Moderado","Moderado","Muy de acuerdo","Muy confiable","Insatisfecho(a)"
"México","Centro",15,"México","Toluca","15106",2023,"39","0","Bastante","Algo","Ni en acuerdo ni en desacuerdo","Muy confiable","Satisfecho(a)"
"México","Sur",12,"Guerrero","Chilapa de Álvarez","12028",2023,"32","0","Mucho","Muy poco","Ni en acuerdo ni en desacuerdo","Poco confiable","Satisfecho(a)"
"México","Sur",12,"Guerrero","Eduardo Neri","12075",2023,"19","0","Mucho","Bastante",NA,"Muy confiable","Satisfecho(a)"
"México","Centro",15,"México","Tlalnepantla de Baz","15104",2023,"20","0","Mucho","Moderado","Ligeramente en desacuerdo","Poco confiable","Insatisfecho(a)"
"México","Sur",12,"Guerrero","Leonardo Bravo","12040",2023,"38","0","Muy poco","Algo","De acuerdo","Algo confiable","Satisfecho(a)"
"México","Centro",15,"México","Tlalnepantla de Baz","15104",2023,"60","0","Algo","Nada","Muy de acuerdo","Algo confiable","Insatisfecho(a)"
"México","Sur",12,"Guerrero","Leonardo Bravo","12040",2023,"28","0","Mucho","Algo","Muy de acuerdo","Algo confiable","Satisfecho(a)"
"México","Centro",17,"Morelos","Emiliano Zapata","17008",2023,"44","0","Moderado","Moderado","Ligeramente en de acuerdo","Poco confiable","Satisfecho(a)"
"México","Centro",17,"Morelos","Emiliano Zapata","17008",2023,"21","0","Mucho","Moderado","De acuerdo","Poco confiable","Satisfecho(a)"
"México","Centro",17,"Morelos","Yautepec","17029",2023,"19","0","Moderado","Nada",NA,"Poco confiable","Muy insatisfecho(a)"
"México","Centro",15,"México","Tlalnepantla de Baz","15104",2023,"51","1","Nada","Poco","Ligeramente en de acuerdo","Poco confiable","Insatisfecho(a)"
"México","Sur",12,"Guerrero","Leonardo Bravo","12040",2023,"30","0","Poco","Poco","Ni en acuerdo ni en desacuerdo","Muy confiable","Satisfecho(a)"
"México","Centro",15,"México","Toluca","15106",2023,"52","0","Bastante","Algo","De acuerdo","Poco confiable","Satisfecho(a)"
"México","Sur",7,"Chiapas","San Cristóbal de las Casas","07078",2023,"58","0","Nada","Mucho","Ligeramente en desacuerdo","Poco confiable","Satisfecho(a)"
"México","Sur",12,"Guerrero","Eduardo Neri","12075",2023,"36","0","Mucho","Mucho","Ligeramente en de acuerdo","Poco confiable","Satisfecho(a)"
"México","Sur",7,"Chiapas","San Cristóbal de las Casas","07078",2023,"56","0","Muy poco","Nada","En desacuerdo","Poco confiable","Insatisfecho(a)"
"México","Sur",12,"Guerrero","Leonardo Bravo","12040",2023,"23","0","Bastante","Moderado","Ni en acuerdo ni en desacuerdo","Poco confiable","Satisfecho(a)"
"México","Sur",7,"Chiapas","Villa Corzo","07107",2023,"31","1","Moderado","Algo","Ligeramente en desacuerdo","Algo confiable","Insatisfecho(a)"
"México","Centro",17,"Morelos","Emiliano Zapata","17008",2023,"25","1","Mucho","Algo","Ligeramente en de acuerdo","Algo confiable","Satisfecho(a)"
"México","Sur",12,"Guerrero","Iguala de la Independencia","12035",2023,"73","0",NA,"Poco","Ligeramente en desacuerdo","Nada confiable","Satisfecho(a)"
"México","Sur",7,"Chiapas","Villa Corzo","07107",2023,"26","0","Poco","Bastante","Ligeramente en desacuerdo","Muy confiable","Satisfecho(a)"
"México","Sur",7,"Chiapas","Villa Corzo","07107",2023,"38","1","Poco","Algo","Muy de acuerdo","Muy confiable","Muy insatisfecho(a)"
"México","Sur",7,"Chiapas","Villa Corzo","07107",2023,"27","1","Nada","Moderado","De acuerdo","Poco confiable","Muy insatisfecho(a)"
"México","Centro",15,"México","Toluca","15106",2023,"37","1","Algo","Moderado","De acuerdo","Poco confiable","Insatisfecho(a)"
"México","Sur",7,"Chiapas","San Cristóbal de las Casas","07078",2023,"71","0","Mucho","Nada","Muy de acuerdo","Poco confiable","Satisfecho(a)"
"México","Centro",15,"México","Toluca","15106",2023,"18","0","Mucho","Poco","Muy en desacuerdo","Algo confiable","Insatisfecho(a)"
"México","Centro",17,"Morelos","Yautepec","17029",2023,"48","1","Nada","Nada","En desacuerdo","Poco confiable","Insatisfecho(a)"
"México","Centro",15,"México","Ixtapaluca","15039",2023,"23","1","Mucho","Algo","Ligeramente en de acuerdo","Poco confiable","Muy satisfecho(a)"
"México","Centro",15,"México","Ixtapaluca","15039",2023,"50","0","Algo","Poco","Ligeramente en de acuerdo","Muy confiable","Satisfecho(a)"
"México","Sur",12,"Guerrero","Chilapa de Álvarez","12028",2023,"38","1","Mucho","Muy poco","Ligeramente en de acuerdo","Poco confiable","Muy satisfecho(a)"
"México","Centro",17,"Morelos","Emiliano Zapata","17008",2023,"20","0","Bastante","Moderado","De acuerdo","Algo confiable","Satisfecho(a)"
"México","Sur",12,"Guerrero","Leonardo Bravo","12040",2023,"51","0","Algo","Poco","Ligeramente en desacuerdo","Poco confiable","Satisfecho(a)"
"México","Sur",12,"Guerrero","Leonardo Bravo","12040",2023,"26","0","Mucho","Algo","De acuerdo","Algo confiable","Satisfecho(a)"
"México","Centro",15,"México","Tlalnepantla de Baz","15104",2023,"21","1","Mucho","Algo","Ligeramente en de acuerdo","Muy confiable","Insatisfecho(a)"
"México","Sur",12,"Guerrero","Chilapa de Álvarez","12028",2023,"18","1","Poco","Moderado","De acuerdo","Poco confiable","Insatisfecho(a)"
"México","Sur",12,"Guerrero","Chilapa de Álvarez","12028",2023,"50","0","Moderado","Moderado","Ligeramente en de acuerdo","Poco confiable","Insatisfecho(a)"
"México","Centro",17,"Morelos","Emiliano Zapata","17008",2023,"43","0","Bastante","Algo","Ligeramente en de acuerdo","Algo confiable","Satisfecho(a)"
"México","Sur",12,"Guerrero","Leonardo Bravo","12040",2023,"22","1","Mucho","Poco","Ni en acuerdo ni en desacuerdo","Muy confiable","Insatisfecho(a)"
"México","Sur",7,"Chiapas","Villa Corzo","07107",2023,"50","0","Algo","Algo","Ligeramente en desacuerdo","Poco confiable",NA
"México","Centro",13,"Hidalgo","San Felipe Orizatlán","13046",2023,"37","0","Bastante","Bastante","De acuerdo","Algo confiable","Insatisfecho(a)"
"México","Sur",7,"Chiapas","Villa Corzo","07107",2023,"29","0","Bastante","Bastante","De acuerdo","Poco confiable","Satisfecho(a)"
"México","Centro",17,"Morelos","Yautepec","17029",2023,"44","1","Mucho","Mucho","Muy de acuerdo","Poco confiable","Muy satisfecho(a)"
"México","Sur",7,"Chiapas","San Cristóbal de las Casas","07078",2023,"27","1","Bastante","Algo","Ni en acuerdo ni en desacuerdo","Poco confiable","Satisfecho(a)"
"México","Centro",15,"México","Valle de Chalco Solidaridad","15122",2023,"37","0","Mucho","Mucho","Muy de acuerdo","Muy confiable","Satisfecho(a)"
"México","Sur",7,"Chiapas","Villa Corzo","07107",2023,"72","0","Nada","Nada",NA,"Poco confiable","Satisfecho(a)"
"México","Centro",15,"México","Toluca","15106",2023,"50","1","Moderado","Nada","Muy en desacuerdo","Algo confiable","Satisfecho(a)"
"México","Centro",17,"Morelos","Emiliano Zapata","17008",2023,"73","0","Mucho","Bastante","De acuerdo","Poco confiable","Satisfecho(a)"
"México","Sur",12,"Guerrero","Iguala de la Independencia","12035",2023,"35","1","Moderado","Moderado","Ni en acuerdo ni en desacuerdo","Nada confiable","Muy insatisfecho(a)"
"México","Sur",12,"Guerrero","Iguala de la Independencia","12035",2023,"20","1","Mucho","Poco","Ni en acuerdo ni en desacuerdo","Algo confiable","Satisfecho(a)"
"México","Sur",7,"Chiapas","Villa Corzo","07107",2023,"26","0","Bastante","Algo","Ni en acuerdo ni en desacuerdo","Algo confiable","Insatisfecho(a)"
"México","Centro",15,"México","Valle de Chalco Solidaridad","15122",2023,"42","1","Moderado","Algo","Ligeramente en de acuerdo","Muy confiable","Satisfecho(a)"
"México","Centro",15,"México","Ixtapaluca","15039",2023,"63","0","Mucho","Algo","Muy de acuerdo","Muy confiable","Muy insatisfecho(a)"
"México","Sur",12,"Guerrero","Chilapa de Álvarez","12028",2023,"28","1","Mucho","Bastante","De acuerdo","Poco confiable","Satisfecho(a)"
"México","Centro",15,"México","Tlalnepantla de Baz","15104",2023,"25","0","Algo","Nada","Ni en acuerdo ni en desacuerdo","Nada confiable","Insatisfecho(a)"
"México","Centro",15,"México","Valle de Chalco Solidaridad","15122",2023,"52","1","Mucho","Algo","Ligeramente en desacuerdo","Poco confiable","Satisfecho(a)"
"México","Centro",17,"Morelos","Yautepec","17029",2023,"18","0","Bastante","Algo",NA,"Poco confiable","Satisfecho(a)"
"México","Sur",12,"Guerrero","Iguala de la Independencia","12035",2023,"39","0","Mucho","Algo","De acuerdo","Algo confiable","Satisfecho(a)"
"México","Sur",7,"Chiapas","Villa Corzo","07107",2023,"37","0","Mucho","Muy poco","Ni en acuerdo ni en desacuerdo","Algo confiable","Satisfecho(a)"
"México","Sur",7,"Chiapas","Villa Corzo","07107",2023,"18","0","Mucho","Algo","Ligeramente en desacuerdo","Poco confiable","Satisfecho(a)"
"México","Sur",7,"Chiapas","San Cristóbal de las Casas","07078",2023,"41","0","Nada","Poco","De acuerdo","Poco confiable","Insatisfecho(a)"
"México","Centro",15,"México","Tlalnepantla de Baz","15104",2023,"64","0","Moderado","Moderado","De acuerdo","Algo confiable","Satisfecho(a)"
"México","Sur",7,"Chiapas","Villa Corzo","07107",2023,"35","0","Bastante","Moderado","Ligeramente en de acuerdo","Muy confiable","Muy satisfecho(a)"
"México","Sur",12,"Guerrero","Iguala de la Independencia","12035",2023,"48","0","Mucho","Bastante","De acuerdo","Nada confiable","Insatisfecho(a)"
"México","Sur",12,"Guerrero","Chilapa de Álvarez","12028",2023,"28","0","Muy poco","Algo","Ligeramente en de acuerdo","Poco confiable","Satisfecho(a)"
"México","Sur",12,"Guerrero","Chilapa de Álvarez","12028",2023,"50","0","Bastante","Poco","Ni en acuerdo ni en desacuerdo","Algo confiable","Insatisfecho(a)"
"México","Sur",12,"Guerrero","Eduardo Neri","12075",2023,"27","0","Moderado","Algo","De acuerdo","Algo confiable","Satisfecho(a)"
"México","Centro",15,"México","Toluca","15106",2023,"19","1","Bastante","Moderado","Ligeramente en de acuerdo","Poco confiable","Insatisfecho(a)"
"México","Sur",12,"Guerrero","Eduardo Neri","12075",2023,"31","0","Bastante","Moderado","Ligeramente en de acuerdo","Algo confiable","Insatisfecho(a)"
"México","Sur",12,"Guerrero","Leonardo Bravo","12040",2023,"43","0","Mucho","Bastante","De acuerdo","Algo confiable","Satisfecho(a)"
"México","Sur",12,"Guerrero","Iguala de la Independencia","12035",2023,"94","0","Nada","Nada","Muy en desacuerdo","Nada confiable","Insatisfecho(a)"
"México","Centro",13,"Hidalgo","San Felipe Orizatlán","13046",2023,"42","0","Mucho","Poco","De acuerdo","Poco confiable","Satisfecho(a)"
"México","Centro",15,"México","Tlalnepantla de Baz","15104",2023,"38","0","Mucho","Mucho","Muy de acuerdo","Muy confiable","Satisfecho(a)"
"México","Centro",17,"Morelos","Yautepec","17029",2023,"50","0","Mucho","Bastante","Ligeramente en desacuerdo","Algo confiable","Satisfecho(a)"
"México","Centro",17,"Morelos","Emiliano Zapata","17008",2023,"60","0","Mucho","Bastante","De acuerdo","Muy confiable","Satisfecho(a)"
"México","Sur",12,"Guerrero","Eduardo Neri","12075",2023,"42","1","Nada","Poco","Ligeramente en desacuerdo","Poco confiable","Insatisfecho(a)"
"México","Centro",13,"Hidalgo","San Felipe Orizatlán","13046",2023,"18","0","Bastante","Mucho","De acuerdo","Algo confiable","Satisfecho(a)"
"México","Sur",12,"Guerrero","Iguala de la Independencia","12035",2023,"20","0","Moderado","Bastante","Muy de acuerdo","Muy confiable","Satisfecho(a)"
"México","Sur",7,"Chiapas","San Cristóbal de las Casas","07078",2023,"45","1","Mucho","Poco","Muy de acuerdo","Algo confiable","Satisfecho(a)"
